_id,company_name,Company Status,year,Current assets,Cost of goods sold,Depreciation and amortization,EBDITDA,Inventory,Net Income,Total Receivable,Market Value,Net Sales,Total Assets,Total Long-term Debt,EBIT,Gross Profit,Total Current Liabilitie,Retained Earnings,Total Revenue,Total Liabilities,Total Operating Expenses
68a9cd4637bac44f68cafd52,C_1364,alive,2008,470.04,151.409,66.48,156.684,72.972,-23.714,144.509,1872.1437,656.977,1187.352,447.862,90.204,505.568,292.197,-865.151,656.977,983.927,500.293
68a9cd4637bac44f68caf5d4,C_1196,alive,2002,2945.0,5066.0,398.0,1335.0,942.0,-69.0,1486.0,8497.5163,8093.0,7863.0,1699.0,937.0,3027.0,1920.0,5096.0,8093.0,5582.0,6758.0
68a9cd4737bac44f68cbe6b0,C_8488,alive,2015,8.206,3.092,1.991,-4.962,0.301,-4.461,1.173,18.4259,2.974,38.748,2.54,-6.953,-0.118,16.476,-20.675,2.974,23.73,7.936
68a9cd4637bac44f68cafb78,C_1315,alive,2011,346.562,1802.855,105.109,222.369,150.804,-8.905,51.903,884.1325,2325.869,1805.753,281.159,117.26,523.014,254.68,688.543,2325.869,773.134,2103.5
68a9cd4737bac44f68cbedc3,C_8849,alive,2016,64.285,48.291,7.796,-0.316,0.0,-9.986,21.575,273.7644,150.266,136.424,0.0,-8.112,101.975,56.493,-151.755,150.266,58.228,150.582
68a9cd4637bac44f68cb092f,C_1636,alive,2007,22071.0,38465.0,1095.0,8206.0,8101.0,4224.0,8844.0,75280.6874,54403.0,54575.0,8015.0,7111.0,15938.0,17469.0,22335.0,54403.0,32308.0,46197.0
68a9cd4737bac44f68cbe78f,C_8526,alive,2018,46.924,86.27,2.682,0.468,27.31,-5.664,16.893,45.8115,106.39,72.512,6.011,-2.214,20.12,52.416,-12.024,106.39,60.561,105.922
68a9cd4737bac44f68cbd30e,C_7718,alive,2011,64.699,353.991,51.536,87.151,0.29,6.315,5.857,169.3514,466.941,449.542,263.487,35.615,112.95,103.034,20.265,466.941,449.188,379.79
68a9cd4637bac44f68cb323c,C_2876,alive,2017,3459.0,2243.0,628.0,1224.0,39.0,-375.0,507.0,8652.6,4852.0,25512.0,16671.0,596.0,2609.0,1888.0,-10678.0,4852.0,22216.0,3628.0
68a9cd4637bac44f68cb7036,C_4826,alive,2006,1830.0,3220.4,199.5,767.3,457.8,338.4,584.3,7100.4,5108.1,2849.0,149.8,567.8,1887.7,1324.0,496.6,5108.1,1813.8,4340.8
68a9cd4637bac44f68cbace7,C_6586,alive,2002,361.254,240.843,10.545,39.972,0.839,-19.195,49.729,639.3864,374.264,437.257,9.126,29.427,133.421,86.172,74.483,374.264,95.298,334.292
68a9cd4737bac44f68cbe2d4,C_8320,alive,2016,228.09,31.158,19.8,24.715,0.0,2.638,25.901,2467.0456,336.068,443.293,30.0,4.915,304.91,206.859,-8.372,336.068,247.177,311.353
68a9cd4637bac44f68cb4230,C_3414,alive,2003,585.399,2515.134,128.81,362.041,0.0,119.007,405.213,3076.73,3029.441,2396.711,659.181,233.231,514.307,387.502,1088.915,3029.441,1421.606,2667.4
68a9cd4637bac44f68cb5643,C_4037,alive,2009,154.925,438.471,14.588,60.337,8.535,5.026,64.355,63.1278,498.808,294.955,277.11,45.749,60.337,94.255,-260.928,498.808,399.862,438.471
68a9cd4637bac44f68cb4722,C_3552,alive,2015,496.347,1137.619,68.303,139.234,157.828,17.818,166.8,774.8977,1563.693,1079.729,444.147,70.931,426.074,321.624,-362.013,1563.693,807.753,1424.459
68a9cd4637bac44f68cb14a4,C_1902,alive,2007,1665.308,13477.382,6.901,95.189,103.029,64.773,1370.656,829.6484,13729.555,1798.046,45.191,88.288,252.173,1231.111,303.792,13729.555,1314.169,13634.366
68a9cd4637bac44f68cb3f88,C_3338,alive,2016,6411.0,10002.0,1151.0,3390.0,630.0,-1130.0,2311.0,7659.6948,13586.0,36119.0,19160.0,2239.0,3584.0,5272.0,-3902.0,13586.0,29637.0,10196.0
68a9cd4637bac44f68cabd70,C_1,alive,2016,888.5,1422.7,71.0,148.2,601.1,56.5,251.4,1200.3288,1767.6,1504.1,155.3,77.2,344.9,335.1,688.0,1767.6,589.9,1619.4
68a9cd4637bac44f68cb4b73,C_3662,alive,2011,176.395,1444.268,71.958,206.955,28.21,95.72,48.902,1604.4765,1757.624,1022.57,55.086,134.997,313.356,223.24,816.977,1757.624,479.817,1550.669
68a9cd4637bac44f68cae46b,C_833,alive,2002,0.058,0.493,0.379,-0.344,0.0,-0.733,0.056,1.3999,0.149,3.994,0.0,-0.723,-0.344,0.474,-3.088,0.149,0.474,0.493
68a9cd4637bac44f68cacd06,C_329,alive,2012,1624.826,2338.427,189.377,747.688,737.192,315.442,505.151,5582.7847,4316.471,4345.632,1300.979,558.311,1978.044,556.256,3755.894,4316.471,2144.14,3568.783
68a9cd4637bac44f68caebce,C_998,failed,2000,574.528,1603.771,63.89,78.755,101.875,-22.082,268.766,651.2028,1877.753,2025.126,323.157,14.865,273.982,659.726,-285.754,1877.753,1248.523,1798.998
68a9cd4737bac44f68cbdb81,C_8047,alive,2007,170.191,508.331,6.17,35.886,80.848,5.228,75.306,352.5417,629.534,330.034,117.523,29.716,121.203,98.983,-42.495,629.534,243.919,593.648
68a9cd4637bac44f68cb6be7,C_4700,alive,1999,35.713,75.576,1.794,-7.235,13.192,-6.139,13.169,14.4636,85.678,58.92,2.406,-9.029,10.102,17.272,17.085,85.678,21.865,92.913
68a9cd4637bac44f68cb08af,C_1627,alive,2012,12.623,4.965,0.254,6.353,1.243,4.831,1.535,90.4033,13.826,13.859,0.0,6.099,8.861,0.828,12.378,13.826,1.021,7.473
68a9cd4637bac44f68cb663f,C_4509,alive,2000,16.734,86.852,2.514,2.726,0.0,-4.013,10.2,35.9964,89.578,43.905,0.826,0.212,2.726,18.346,1.938,89.578,19.192,86.852
68a9cd4637bac44f68cb2e23,C_2685,alive,2018,164.368,371.41,36.305,92.601,108.65,21.68,26.571,423.6496,895.093,748.744,254.96,56.296,523.683,141.275,-599.766,895.093,484.051,802.492
68a9cd4637bac44f68cb223a,C_2271,alive,2004,312.199,353.714,614.558,1216.732,40.332,312.854,210.279,5083.6032,1832.663,6647.241,2385.95,602.174,1478.949,544.459,-824.611,1832.663,3806.761,615.931
68a9cd4637bac44f68cad9dc,C_597,alive,2000,1623.073,12865.818,174.107,431.599,831.265,-122.142,509.045,467.9876,14437.36,3402.811,1609.639,257.492,1571.542,1232.388,-185.497,14437.36,2975.619,14005.761
68a9cd4637bac44f68cb1adf,C_2066,alive,2000,138.593,167.328,53.322,97.094,18.486,10.176,64.019,669.8355,331.212,609.561,202.797,43.772,163.884,51.569,157.369,331.212,288.455,234.118
68a9cd4737bac44f68cbe608,C_8458,alive,2012,1758.0,3121.0,353.0,512.0,80.0,88.0,531.0,6250.8856,3949.0,7640.0,1229.0,159.0,828.0,618.0,1557.0,3949.0,2809.0,3437.0
68a9cd4737bac44f68cbda7b,C_8012,alive,2017,0.07,0.033,0.42,-1.419,0.0,-12.061,0.024,17.03,0.692,38.152,1.238,-1.839,0.659,24.777,-97.168,0.692,26.015,2.111
68a9cd4637bac44f68cb640d,C_4435,alive,2012,15.24,4.531,0.722,2.92,9.226,1.203,1.371,17.7305,12.527,25.411,3.817,2.198,7.996,2.371,9.003,12.527,8.07,9.607
68a9cd4637bac44f68cb50db,C_3871,alive,2001,35.519,28.806,5.763,27.548,0.0,8.565,19.185,339.5214,103.956,202.721,105.226,21.785,75.15,11.436,33.972,103.956,127.659,76.408
68a9cd4637bac44f68cb341a,C_2956,alive,2000,0.287,4.288,0.775,-3.951,0.173,-6.719,0.082,5.6195,0.337,3.327,0.0,-4.726,-3.951,6.293,-54.08,0.337,6.293,4.288
68a9cd4637bac44f68cafb24,C_1307,alive,2011,147.559,256.051,9.268,84.909,54.756,50.569,60.759,1175.6121,381.511,245.703,0.0,75.641,125.46,40.646,191.688,381.511,65.113,296.602
68a9cd4637bac44f68cb3677,C_3030,alive,2013,165.915,221.396,32.542,65.761,82.378,16.57,64.087,674.396,449.049,728.283,238.854,33.219,227.653,65.594,227.931,449.049,322.577,383.288
68a9cd4637bac44f68cb1d00,C_2130,alive,2009,1518.0,8104.0,1309.0,3463.0,320.0,1790.0,362.0,25207.61,13157.0,36835.0,9097.0,2154.0,5053.0,4967.0,16232.0,13157.0,14800.0,9694.0
68a9cd4637bac44f68cbaa83,C_6510,alive,2013,1571.182,176.219,74.405,308.865,0.0,178.292,360.594,11191.1109,1534.615,3106.619,0.0,234.46,1358.396,1148.086,715.713,1534.615,1555.454,1225.75
68a9cd4737bac44f68cbe381,C_8349,alive,2012,9.786,30.94,0.244,-2.68,0.0,-1.768,4.167,7.7537,33.881,10.577,0.0,-2.924,2.941,8.033,-3.04,33.881,8.033,36.561
68a9cd4637bac44f68cb1be1,C_2097,alive,2001,2.057,2.108,0.121,-0.91,1.143,-1.039,0.331,0.6669,4.013,2.577,0.08,-1.031,1.905,1.526,-16.119,4.013,1.606,4.923
68a9cd4637bac44f68cad01f,C_397,alive,2004,1646.277,1735.678,112.938,174.242,248.782,201.372,393.465,1533.0455,2081.609,2668.084,773.704,61.304,345.931,311.965,1323.183,2081.609,1497.551,1907.367
68a9cd4637bac44f68cb1ff6,C_2210,alive,2001,39.66,114.618,1.083,-7.107,34.364,-16.605,3.151,11.3138,134.347,56.894,7.411,-8.19,19.729,40.495,-4.904,134.347,48.616,141.454
68a9cd4637bac44f68cb50a0,C_3863,alive,2011,58.087,98.253,3.7,7.299,11.601,1.42,24.551,53.8073,180.412,82.813,5.098,3.599,82.159,38.648,26.593,180.412,50.86,173.113
68a9cd4737bac44f68cbd0b0,C_7642,alive,2012,18.952,76.0,7.296,12.92,0.0,-1.563,11.003,53.564,107.877,97.756,34.981,5.624,31.877,40.594,-46.17,107.877,80.717,94.957
68a9cd4637bac44f68cb5639,C_4037,alive,1999,222.635,477.307,33.388,84.059,16.371,15.464,185.454,139.8513,561.366,579.907,268.56,50.671,84.059,81.706,60.138,561.366,374.818,477.307
68a9cd4637bac44f68cbbf40,C_7114,alive,2001,14.64,62.855,3.015,1.146,3.055,-4.295,3.599,35.6387,73.052,71.098,1.847,-1.869,10.197,7.716,-13.364,73.052,14.514,71.906
68a9cd4637bac44f68cae827,C_913,alive,2013,326.058,880.827,18.918,180.824,109.151,109.249,70.398,2130.9988,1165.909,619.964,0.0,161.906,285.082,77.177,1130.822,1165.909,118.742,985.085
68a9cd4637bac44f68cae499,C_839,alive,2009,18.879,15.963,21.948,10.803,0.0,-13.579,7.424,194.337,30.879,176.318,112.304,-11.145,14.916,27.504,-9.324,30.879,162.585,20.076
68a9cd4637bac44f68cbad2a,C_6593,alive,2001,50.613,6.975,4.301,-11.184,1.878,-34.018,3.773,26.1402,16.487,56.225,0.0,-15.485,9.512,7.269,-75.495,16.487,7.269,27.671
68a9cd4637bac44f68cb04db,C_1542,alive,1999,1785.701,860.528,84.608,832.414,185.796,559.12,627.926,25948.7597,2319.498,2352.664,2.85,747.806,1458.97,273.774,1677.449,2319.498,304.266,1487.084
68a9cd4737bac44f68cbe586,C_8430,alive,2013,88.361,35.019,1.178,-10.279,9.51,-13.933,40.25,12.168,43.935,136.8,0.01,-11.457,8.916,64.855,12.296,43.935,69.024,54.214
68a9cd4637bac44f68cb059d,C_1562,alive,2007,4.824,4.153,0.582,2.251,0.0,1.354,0.128,15.502,7.055,8.499,0.0,1.669,2.902,0.769,5.25,7.055,1.289,4.804
68a9cd4637bac44f68cb270f,C_2396,alive,2013,990.953,1069.632,79.334,475.747,230.967,255.215,253.226,5996.3246,2024.13,2887.577,772.005,396.413,954.498,304.609,1290.435,2024.13,1314.588,1548.383
68a9cd4637bac44f68cb58c8,C_4112,alive,2006,1.212,1.951,0.241,-1.215,0.0,-1.69,0.667,8.2676,3.62,2.946,0.554,-1.456,1.669,1.562,-14.977,3.62,2.116,4.835
68a9cd4737bac44f68cbe4bd,C_8392,alive,2013,0.043,0.347,0.055,-15.3,0.0,-27.117,0.0,373.032,0.596,1.354,0.0,-15.355,0.249,5.454,-27.325,0.596,5.53,15.896
68a9cd4637bac44f68cb91ef,C_5787,alive,2002,4.544,20.962,0.57,-0.584,0.824,-2.558,1.689,1.3398,25.508,6.388,0.99,-1.154,4.546,3.761,-20.013,25.508,4.913,26.092
68a9cd4637bac44f68cb0a0d,C_1652,alive,2003,2718.8,1663.9,164.7,10.1,149.4,-336.4,598.4,661.9077,1674.0,7719.1,2291.2,-154.6,10.1,2261.3,-1997.3,1674.0,6359.8,1663.9
68a9cd4637bac44f68cb95b8,C_5900,alive,2006,5.895,9.927,0.378,-19.031,2.347,-11.915,0.224,30.5007,10.83,10.816,1.84,-19.409,0.903,5.966,-88.217,10.83,7.806,29.861
68a9cd4637bac44f68cb000e,C_1434,alive,1999,6.962,4.087,0.766,-3.476,0.054,-5.943,5.108,12.0848,19.865,26.017,10.063,-4.242,15.778,7.151,-10.454,19.865,17.214,23.341
68a9cd4637bac44f68cb2a26,C_2488,failed,2005,23.854,63.992,1.403,-2.862,7.765,-12.07,14.171,12.5577,90.968,34.715,9.216,-4.265,26.976,24.896,-123.869,90.968,66.675,93.83
68a9cd4637bac44f68cb4cfe,C_3706,alive,1999,55.263,47.953,5.422,6.047,28.49,-2.642,15.194,128.208,68.525,136.756,5.423,0.625,20.572,11.317,15.588,68.525,20.922,62.478
68a9cd4637bac44f68cac1c7,C_94,alive,2001,1030.946,1296.941,189.896,688.72,18.515,357.45,361.086,4836.7194,2121.157,4151.915,1567.616,498.824,824.216,330.13,1004.339,2121.157,2294.049,1432.437
68a9cd4637bac44f68caf59f,C_1192,alive,2016,2254.0,5115.0,414.0,1032.0,983.0,209.0,626.0,2826.3046,6715.0,9135.0,5133.0,618.0,1600.0,2060.0,-2268.0,6715.0,8772.0,5683.0
68a9cd4637bac44f68caf560,C_1189,failed,2005,384.887,344.026,140.576,576.61,1.855,464.829,179.536,1987.8351,1000.303,3348.68,965.655,436.034,656.277,132.207,1652.686,1000.303,1472.652,423.693
68a9cd4637bac44f68cb07a2,C_1609,alive,2009,109.687,154.731,9.497,54.281,0.0,27.01,81.245,699.2392,290.286,270.67,0.0,44.784,135.555,129.253,77.099,290.286,136.312,236.005
68a9cd4637bac44f68cb9170,C_5773,alive,2013,103.711,72.062,10.504,7.773,14.844,-21.614,25.286,162.4286,129.255,246.567,0.0,-2.731,57.193,20.915,89.3,129.255,37.676,121.482
68a9cd4637bac44f68cac667,C_194,alive,1999,181.199,704.917,25.067,86.958,14.278,37.067,140.025,474.1913,791.875,674.806,160.7,61.891,86.958,205.352,162.239,791.875,458.2,704.917
68a9cd4637bac44f68cb6261,C_4378,alive,2009,136.598,229.662,9.734,-0.745,29.08,-63.238,34.204,174.5492,410.4,248.257,0.0,-10.479,180.738,47.987,160.522,410.4,104.965,411.145
68a9cd4637bac44f68cbbadb,C_6992,alive,2003,66.064,28.369,4.745,-16.534,1.902,-22.698,1.968,127.9075,11.835,112.407,61.372,-21.279,-16.534,5.014,-149.749,11.835,67.292,28.369
68a9cd4637bac44f68cb8fa1,C_5722,alive,1999,182.394,79.436,3.188,13.072,15.934,9.108,32.215,907.5289,127.288,210.984,0.0,9.884,47.852,31.903,2.759,127.288,35.104,114.216
68a9cd4637bac44f68cb9447,C_5855,alive,2000,4.725,9.1,0.203,-8.242,0.102,-8.128,0.615,69.2415,0.858,5.84,0.009,-8.445,-8.242,0.73,-15.545,0.858,0.739,9.1
68a9cd4637bac44f68cbbeba,C_7098,alive,2003,63.539,39.609,2.852,10.789,8.783,7.307,17.266,385.2522,102.127,84.467,0.0,7.937,62.518,44.141,-91.701,102.127,49.709,91.338
68a9cd4637bac44f68cb54e1,C_3993,alive,2002,136.998,39.693,5.829,48.768,23.471,25.913,54.654,383.8398,177.595,220.774,0.044,42.939,137.902,37.126,121.097,177.595,42.823,128.827
68a9cd4737bac44f68cbeb32,C_8708,alive,2014,43.083,61.15,31.162,13.225,0.0,-19.521,27.917,278.1679,119.297,219.402,3.006,-17.937,58.147,56.785,-63.327,119.297,91.972,106.072
68a9cd4637bac44f68cb80ab,C_5283,alive,2001,17.393,11.293,1.93,-8.018,0.0,-10.997,5.318,19.4906,29.767,24.934,0.0,-9.948,18.474,6.759,-32.697,29.767,8.94,37.785
68a9cd4637bac44f68cb63b3,C_4426,alive,1999,19.613,24.889,0.672,0.451,5.881,0.392,7.771,14.4175,37.128,24.384,0.0,-0.221,12.239,11.706,-4.715,37.128,11.797,36.677
68a9cd4637bac44f68cb2609,C_2368,alive,2006,3.736,2.588,0.315,-1.219,2.118,-1.571,0.733,4.5639,6.354,5.283,0.785,-1.534,3.766,2.416,-44.618,6.354,3.67,7.573
68a9cd4637bac44f68cbbbc5,C_7017,alive,2013,3748.186,2448.103,634.199,294.388,342.585,-1649.599,522.563,473.2888,4606.564,8679.954,5696.632,-339.811,2158.461,2286.59,-1149.043,4606.564,8324.567,4312.176
68a9cd4637bac44f68cb7734,C_5003,alive,2011,121.286,196.174,37.196,74.945,0.0,21.434,75.51,424.7282,473.834,542.821,195.963,37.749,277.66,82.679,-231.777,473.834,299.084,398.889
68a9cd4637bac44f68caeeb5,C_1048,alive,2010,12215.0,12711.0,1120.0,7038.0,3155.0,4085.0,3707.0,61443.7014,26662.0,30156.0,4277.0,5918.0,13951.0,6089.0,22452.0,26662.0,14139.0,19624.0
68a9cd4637bac44f68cb8608,C_5435,alive,2002,0.752,1.54,0.374,-1.319,0.0,-2.224,0.641,2.1912,2.356,1.217,2.999,-1.693,0.816,6.888,-32.913,2.356,9.887,3.675
68a9cd4637bac44f68cb3a0a,C_3156,alive,2016,4.537,0.06,0.002,0.189,0.0,0.171,0.062,21.4591,0.863,14.418,0.0,0.187,0.803,0.132,13.928,0.863,0.431,0.674
68a9cd4637bac44f68cafd74,C_1368,alive,2003,17.337,27.702,6.46,10.856,0.289,-7.847,3.178,18.0293,46.161,237.39,148.698,4.396,18.459,17.915,-40.104,46.161,213.138,35.305
68a9cd4637bac44f68cb8d21,C_5653,alive,2001,122.031,73.997,14.766,16.093,0.0,-5.313,59.714,109.6096,204.009,158.009,15.345,1.327,130.012,99.379,-72.809,204.009,115.357,187.916
68a9cd4637bac44f68cb2e1c,C_2684,alive,2015,314.862,787.95,66.225,263.54,0.0,115.321,176.608,1580.0589,1051.49,2007.806,858.044,197.315,263.54,258.087,-60.814,1051.49,1192.085,787.95
68a9cd4637bac44f68cb07a3,C_1609,alive,2010,98.449,152.936,10.6,52.241,0.0,25.054,81.86,670.4234,288.628,264.032,26.5,41.641,135.692,124.649,102.283,288.628,157.06,236.387
68a9cd4637bac44f68cb6f4f,C_4798,alive,2013,100.693,156.975,21.748,-6.622,25.409,-49.404,43.993,66.8634,237.863,176.185,18.0,-28.37,80.888,73.773,-228.234,237.863,95.049,244.485
68a9cd4637bac44f68cbbe16,C_7082,alive,2014,109.047,22.338,68.74,83.145,0.0,29.076,50.193,219.4161,140.728,546.403,105.992,14.405,118.39,151.128,-363.757,140.728,334.939,57.583
68a9cd4737bac44f68cbdba4,C_8050,alive,2013,56.301,42.138,6.362,-63.804,15.837,-68.939,29.575,4.6572,36.528,119.928,0.0,-70.166,-5.61,67.018,-22.779,36.528,67.018,100.332
68a9cd4637bac44f68caf854,C_1245,alive,2008,11076.0,7993.0,215.0,5229.0,1069.0,4930.0,44.0,31044.2473,15957.0,27215.0,6839.0,5014.0,7964.0,7642.0,19950.0,15957.0,24387.0,10728.0
68a9cd4737bac44f68cbd572,C_7807,alive,2011,71.208,73.693,5.975,18.294,0.0,8.943,27.508,218.8845,117.401,93.275,0.0,12.319,43.708,21.916,12.642,117.401,25.793,99.107
68a9cd4637bac44f68cb6b56,C_4683,alive,2005,38.631,43.584,0.529,0.867,12.993,-4.869,0.3,68.6019,194.472,63.948,0.0,0.338,150.888,26.702,-32.255,194.472,26.702,193.605
68a9cd4637bac44f68cb0766,C_1605,alive,2006,21.831,19.41,1.758,2.328,2.447,9.056,8.824,19.6681,29.099,29.384,0.874,0.57,9.689,8.536,6.717,29.099,9.796,26.771
68a9cd4637bac44f68cb1978,C_2022,alive,2009,423.72,2439.719,76.2,189.303,271.744,28.828,62.902,388.025,3261.432,1517.609,817.999,113.103,821.713,228.562,278.755,3261.432,1119.445,3072.129
68a9cd4737bac44f68cbeffd,C_8943,alive,2009,1341.092,1626.863,70.566,168.172,440.134,49.617,230.778,959.5269,2656.482,2491.885,345.178,97.606,1029.619,721.738,698.258,2656.482,1507.464,2488.31
68a9cd4637bac44f68cb2ae2,C_2519,alive,1999,6.028,16.145,2.417,10.632,0.71,2.98,4.342,63.917,26.777,132.482,34.529,8.215,10.632,16.539,5.933,26.777,99.726,16.145
68a9cd4737bac44f68cbec9f,C_8790,alive,2016,10.029,14.242,1.3,-6.123,0.0,-7.56,3.746,24.6066,27.311,17.023,0.0,-7.423,13.069,7.284,-41.81,27.311,8.035,33.434
68a9cd4637bac44f68cb076b,C_1605,alive,2011,14.429,24.705,2.511,1.85,2.43,-0.688,8.204,10.9294,35.535,36.356,3.039,-0.661,10.83,7.173,9.25,35.535,11.379,33.685
68a9cd4637bac44f68cb802f,C_5266,alive,2000,10.663,27.363,17.561,-18.344,1.402,-47.458,7.732,11.1758,45.41,62.055,0.538,-35.905,18.047,31.667,-90.041,45.41,32.205,63.754
68a9cd4637bac44f68cb49f1,C_3621,alive,1999,386.5,1335.956,97.797,254.508,180.886,101.693,47.646,4541.9571,1680.145,1252.514,7.018,156.711,344.189,251.597,309.993,1680.145,291.501,1425.637
68a9cd4637bac44f68cb10ac,C_1799,alive,2015,15.439,25.867,1.42,7.46,4.84,4.426,4.117,60.2001,40.457,30.316,3.831,6.04,14.59,8.006,13.133,40.457,11.837,32.997
68a9cd4637bac44f68cae1cb,C_777,alive,1999,35.363,26.295,0.896,-4.657,12.965,-6.586,9.152,250.105,37.549,40.643,0.125,-5.553,11.254,13.146,-104.083,37.549,13.818,42.206
68a9cd4637bac44f68cb6a54,C_4634,alive,2017,144.16,274.835,18.896,56.475,0.0,25.802,20.117,775.32,357.747,490.636,0.619,37.579,82.912,109.602,1.735,357.747,154.323,301.272
68a9cd4637bac44f68cb67ad,C_4547,alive,2000,8.299,7.621,0.496,-2.069,0.465,-2.017,1.072,15.6088,5.552,12.311,0.768,-2.565,-2.069,1.637,-35.87,5.552,2.405,7.621
68a9cd4637bac44f68cbba75,C_6981,alive,2016,3253.1,1026.6,126.7,1641.5,0.0,266.6,887.4,17976.7234,3604.2,5327.3,3063.0,1514.8,2577.6,2428.2,6324.0,3604.2,6354.6,1962.7
68a9cd4637bac44f68cac01d,C_60,alive,2013,122.528,104.623,17.517,70.686,0.0,32.151,43.636,798.3979,201.126,300.556,0.0,53.169,96.503,37.172,68.812,201.126,69.018,130.44
68a9cd4637bac44f68cb0098,C_1444,alive,2002,51.846,110.296,18.302,68.899,0.936,20.339,26.078,351.4402,209.205,701.65,301.297,50.597,98.909,79.52,86.332,209.205,488.371,140.306
68a9cd4637bac44f68cb8dea,C_5673,alive,2007,206.785,375.615,14.645,68.301,0.0,18.687,135.55,717.0694,568.818,499.723,200.256,53.656,193.203,146.701,1.831,568.818,358.2,500.517
68a9cd4737bac44f68cbc125,C_7161,alive,2010,0.638,0.601,0.015,-3.307,0.253,-3.061,0.245,22.4354,1.432,0.753,0.0,-3.322,0.831,3.171,-29.634,1.432,3.28,4.739
68a9cd4737bac44f68cbc44c,C_7253,failed,2006,79.17,153.092,53.236,116.977,5.128,31.09,28.533,667.3811,270.069,885.23,607.272,63.741,116.977,46.334,-306.169,270.069,660.503,153.092
68a9cd4637bac44f68cb45b7,C_3512,alive,2003,1239.206,82.461,184.11,422.94,0.0,149.724,273.122,4943.1496,1176.983,2307.353,7.219,238.83,1094.522,804.959,261.332,1176.983,873.943,754.043
68a9cd4637bac44f68cad39e,C_471,alive,2003,110.766,144.877,9.349,23.472,50.772,-16.954,26.197,92.4518,234.149,238.954,55.248,14.123,89.272,61.048,-25.852,234.149,142.873,210.677
68a9cd4637bac44f68cb105f,C_1792,alive,2016,5.91,0.132,0.345,-6.212,0.309,-7.388,0.152,9.0708,4.464,8.208,2.979,-6.557,4.332,3.487,-374.698,4.464,7.025,10.676
68a9cd4637bac44f68cbab82,C_6542,alive,2005,143.218,11.105,5.841,7.568,0.0,7.365,6.387,243.4399,53.692,209.828,0.027,1.727,42.587,15.883,-130.415,53.692,15.91,46.124
68a9cd4637bac44f68cb5ae3,C_4165,alive,1999,41.536,180.75,8.314,-3.088,36.66,-13.978,1.882,8.9714,289.536,133.482,29.959,-11.402,108.786,84.177,-17.249,289.536,117.565,292.624
68a9cd4637bac44f68cadec5,C_717,alive,2010,221.775,661.385,3.764,55.261,20.614,34.441,108.426,1076.6835,773.956,277.934,0.0,51.497,112.571,40.531,130.915,773.956,64.855,718.695
68a9cd4637bac44f68cba9a6,C_6482,alive,2002,68.631,11.582,1.27,4.499,2.291,3.729,7.555,209.9091,55.014,79.912,0.545,3.229,43.432,15.966,-103.284,55.014,16.511,50.515
68a9cd4637bac44f68cb4879,C_3586,alive,2009,13.417,0.084,0.587,-7.55,0.137,-6.68,1.284,36.7939,0.568,27.416,3.0,-8.137,0.484,0.942,-39.809,0.568,4.064,8.118
68a9cd4637bac44f68cb1d2d,C_2136,alive,2014,539.187,2172.874,110.567,391.987,215.669,140.185,192.692,6101.8361,3436.605,3372.841,1495.822,281.42,1263.731,491.418,196.194,3436.605,2296.354,3044.618
68a9cd4737bac44f68cbdf85,C_8188,failed,2013,0.336,0.298,0.784,-6.108,0.0,-5.956,0.119,88.2038,0.854,14.684,1.11,-6.892,0.556,8.264,-19.502,0.854,9.374,6.962
68a9cd4637bac44f68cb1e72,C_2170,alive,2006,12.291,9.082,0.287,7.85,0.0,4.902,3.196,99.561,23.425,13.261,0.0,7.563,14.343,1.757,-5.012,23.425,1.757,15.575
68a9cd4637bac44f68cb1b30,C_2073,failed,2008,1.623,0.237,0.0,-0.189,0.0,-0.563,0.0,6.522,0.048,1.963,0.0,-0.189,-0.189,0.01,-87.834,0.048,0.01,0.237
68a9cd4637bac44f68cb238b,C_2304,alive,2002,18.727,12.721,1.794,2.731,6.44,0.3,4.309,11.274,22.998,26.481,0.0,0.937,10.277,2.104,16.329,22.998,2.826,20.267
68a9cd4637bac44f68cb709d,C_4838,alive,1999,71.454,37.47,10.669,14.208,0.0,-2.36,16.51,60.985,122.005,93.881,0.343,3.539,84.535,56.132,0.931,122.005,58.538,107.797
68a9cd4637bac44f68cb6de9,C_4760,alive,2017,7.926,4.16,0.922,-4.875,0.0,-6.661,5.145,40.524,22.974,13.877,2.758,-5.797,18.814,4.816,-232.933,22.974,9.31,27.849
68a9cd4637bac44f68cafe85,C_1397,alive,2000,877.08,1891.615,192.571,659.787,309.116,225.319,505.935,2551.203,3067.714,4048.098,944.453,467.216,1176.099,674.568,103.826,3067.714,1902.596,2407.927
68a9cd4637bac44f68cb1a61,C_2051,failed,2003,33.333,87.061,1.738,-2.33,12.721,-3.377,3.558,23.2519,126.577,39.707,0.0,-4.068,39.516,29.708,-20.83,126.577,32.863,128.907
68a9cd4737bac44f68cbdd0e,C_8098,alive,2010,577.053,1567.213,143.763,448.739,11.686,146.12,81.34,1961.0672,2141.144,3421.478,1654.417,304.976,573.931,271.94,28.569,2141.144,2388.326,1692.405
68a9cd4737bac44f68cbda6b,C_8010,alive,2013,49.171,10.532,2.949,-41.454,12.203,-55.722,5.114,171.2942,16.982,61.159,33.358,-44.403,6.45,10.183,-352.304,16.982,44.283,58.436
